,Unnamed: 0,idx,abb,abb_cn,book,book_cn,chapter,sec,no1,no,chinese,english
31014,31014,66,Rev,啟,Revelation,啟示錄,18,22,22,22,彈琴、作樂、吹笛、吹號的聲音，在你中間決不能再聽見；各行手藝人在你中間決不能再遇見；推磨的聲音在你中間決不能再聽見；,"And the voice of players and makers of music will never again be sounding in you: and no worker, expert in art, will ever again be living in you; and there will be no sound of the crushing of grain any more at all in you;"
31015,31015,66,Rev,啟,Revelation,啟示錄,18,23,23,23,燈光在你中間決不能再照耀；新郎和新婦的聲音，在你中間決不能再聽見。你的客商原來是地上的尊貴人；萬國也被你的邪術迷惑了。,"And never again will the shining of lights be seen in you; and the voice of the newly-married man and the bride will never again be sounding in you: for your traders were the lords of the earth, and by your evil powers were all the nations turned out of the right way."
31016,31016,66,Rev,啟,Revelation,啟示錄,18,24,24,24,先知和聖徒，並地上一切被殺之人的血，都在這城裡看見了。,"And in her was seen the blood of prophets and of saints, and of all who have been put to death on the earth."
31017,31017,66,Rev,啟,Revelation,啟示錄,19,1,1,1,此後，我聽見好像群眾在天上大聲說：哈利路亞（就是要讚美耶和華的意思）！救恩、榮耀、權能都屬乎我們的神！,"After these things there came to my ears a sound like the voice of a great band of people in heaven, saying, Praise to the Lord; salvation and glory and power be to our God:"
31018,31018,66,Rev,啟,Revelation,啟示錄,19,2,2,2,他的判斷是真實公義的；因他判斷了那用淫行敗壞世界的大淫婦，並且向淫婦討流僕人血的罪，給他們伸冤。,"For true and upright are his decisions; for by him has the evil woman been judged, who made the earth unclean with the sins of her body; and he has given her punishment for the blood of his servants."
31019,31019,66,Rev,啟,Revelation,啟示錄,19,3,3,3,又說：哈利路亞！燒淫婦的煙往上冒，直到永永遠遠。,"And again they said, Praise to the Lord. And her smoke went up for ever and ever."
31020,31020,66,Rev,啟,Revelation,啟示錄,19,4,4,4,那二十四位長老與四活物就俯伏敬拜坐寶座的神，說：阿們！哈利路亞！,"And the four and twenty rulers and the four beasts went down on their faces and gave worship to God who was seated on the high seat, saying, Even so, praise to the Lord."
31021,31021,66,Rev,啟,Revelation,啟示錄,19,5,5,5,有聲音從寶座出來說：神的眾僕人哪，凡敬畏他的，無論大小，都要讚美我們的神！,"And a voice came from the high seat, saying, Give praise to our God, all you his servants, small and great, in whom is the fear of him."
31022,31022,66,Rev,啟,Revelation,啟示錄,19,6,6,6,我聽見好像群眾的聲音，眾水的聲音，大雷的聲音，說：哈利路亞！因為主─我們的神、全能者作王了。,"And there came to my ears the voice of a great army, like the sound of waters, and the sound of loud thunders, saying, Praise to the Lord: for the Lord our God, Ruler of all, is King."
31023,31023,66,Rev,啟,Revelation,啟示錄,19,7,7,7,我們要歡喜快樂，將榮耀歸給他。因為，羔羊婚娶的時候到了；新婦也自己預備好了，,"Let us be glad with delight, and let us give glory to him: because the time is come for the Lamb to be married, and his wife has made herself ready."
31024,31024,66,Rev,啟,Revelation,啟示錄,19,8,8,8,就蒙恩得穿光明潔白的細麻衣。這細麻衣就是聖徒所行的義。,"And to her it was given to be clothed in delicate linen, clean and shining: for the clean linen is the righteousness of the saints."
31025,31025,66,Rev,啟,Revelation,啟示錄,19,9,9,9,天使吩咐我說：你要寫上：凡被請赴羔羊之婚筵的有福了！又對我說：這是神真實的話。,"And he said to me, Put in the book, Happy are the guests at the bride-feast of the Lamb. And he said to me, These are the true words of God."
31026,31026,66,Rev,啟,Revelation,啟示錄,19,10,10,10,我就俯伏在他腳前要拜他。他說：千萬不可！我和你，並你那些為耶穌作見證的弟兄同是作僕人的，你要敬拜神。因為預言中的靈意乃是為耶穌作見證。,"And I went on my face before his feet to give him worship. And he said to me, See you do it not: I am a brother-servant with you and with your brothers who keep the witness of Jesus: give worship to God: for the witness of Jesus is the spirit of the prophet's word."
31027,31027,66,Rev,啟,Revelation,啟示錄,19,11,11,11,我觀看，見天開了。有一匹白馬，騎在馬上的稱為誠信真實，他審判，爭戰，都按著公義。,"And the heaven was open; and I saw a white horse, and he who was seated on it was named Certain and True; and he is judging and making war in righteousness."
31028,31028,66,Rev,啟,Revelation,啟示錄,19,12,12,12,他的眼睛如火燄，他頭上戴著許多冠冕；又有寫著的名字，除了他自己沒有人知道。,"And his eyes are a flame of fire, and crowns are on his head; and he has a name in writing, of which no man has knowledge but himself."
31029,31029,66,Rev,啟,Revelation,啟示錄,19,13,13,13,他穿著濺了血的衣服；他的名稱為神之道。,And he is clothed in a robe washed with blood: and his name is The Word of God.
31030,31030,66,Rev,啟,Revelation,啟示錄,19,14,14,14,在天上的眾軍騎著白馬，穿著細麻衣，又白又潔，跟隨他。,"And the armies which are in heaven went after him on white horses, clothed in delicate linen, white and clean."
31031,31031,66,Rev,啟,Revelation,啟示錄,19,15,15,15,有利劍從他口中出來，可以擊殺列國。他必用鐵杖轄管（轄管：原文是牧）他們，並要踹全能神烈怒的酒醡。,"And out of his mouth comes a sharp sword, with which he overcomes the nations: and he has rule over them with a rod of iron: and he is crushing with his feet the grapes of the strong wrath of God the Ruler of all."
31032,31032,66,Rev,啟,Revelation,啟示錄,19,16,16,16,在他衣服和大腿上有名寫著說：萬王之王，萬主之主。,"And on his robe and on his leg is a name, KING OF KINGS, AND LORD OF LORDS."
31033,31033,66,Rev,啟,Revelation,啟示錄,19,17,17,17,我又看見一位天使站在日頭中，向天空所飛的鳥大聲喊著說：你們聚集來赴神的大筵席，,"And I saw an angel taking his place in the sun; and he was crying with a loud voice, saying to all the birds in flight in the heavens, Come together to the great feast of God;"
31034,31034,66,Rev,啟,Revelation,啟示錄,19,18,18,18,可以吃君王與將軍的肉，壯士與馬和騎馬者的肉，並一切自主的為奴的，以及大小人民的肉。,"So that you may take for your food the flesh of kings, and of captains, and of strong men, and of horses and of those who are seated on them, and the flesh of all men, free and unfree, small and great."
31035,31035,66,Rev,啟,Revelation,啟示錄,19,19,19,19,我看見那獸和地上的君王，並他們的眾軍都聚集，要與騎白馬的並他的軍兵爭戰。,"And I saw the beast, and the kings of the earth, and their armies, come together to make war against him who was seated on the horse and against his army."
31036,31036,66,Rev,啟,Revelation,啟示錄,19,20,20,20,那獸被擒拿；那在獸面前曾行奇事、迷惑受獸印記和拜獸像之人的假先知，也與獸同被擒拿。他們兩個就活活的被扔在燒著硫磺的火湖裡；,"And the beast was taken, and with him the false prophet who did the signs before him, by which they were turned from the true way who had the mark of the beast, and who gave worship to his image: these two were put living into the sea of ever-burning fire."
31037,31037,66,Rev,啟,Revelation,啟示錄,19,21,21,21,其餘的被騎白馬者口中出來的劍殺了；飛鳥都吃飽了他們的肉。,"And the rest were put to death with the sword of him who was on the horse, even the sword which came out of his mouth: and all the birds were made full with their flesh."
31038,31038,66,Rev,啟,Revelation,啟示錄,20,1,1,1,我又看見一位天使從天降下，手裡拿著無底坑的鑰匙和一條大鍊子。,"And I saw an angel coming down out of heaven, having the key of the great deep and a great chain in his hand."
31039,31039,66,Rev,啟,Revelation,啟示錄,20,2,2,2,他捉住那龍，就是古蛇，又叫魔鬼，也叫撒但，把他捆綁一千年，,"And he took the dragon, the old snake, which is the Evil One and Satan, and put chains on him for a thousand years,"
31040,31040,66,Rev,啟,Revelation,啟示錄,20,3,3,3,扔在無底坑裡，將無底坑關閉，用印封上，使他不得再迷惑列國。等到那一千年完了，以後必須暫時釋放他。,"And put him into the great deep, and it was shut and locked over him, so that he might put the nations in error no longer, till the thousand years were ended: after this he will be let loose for a little time."
31041,31041,66,Rev,啟,Revelation,啟示錄,20,4,4,4,我又看見幾個寶座，也有坐在上面的，並有審判的權柄賜給他們。我又看見那些因為給耶穌作見證，並為神之道被斬者的靈魂，和那沒有拜過獸與獸像，也沒有在額上和手上受過他印記之人的靈魂，他們都復活了，與基督一同作王一千年。,"And I saw high seats, and they were seated on them, and the right of judging was given to them: and I saw the souls of those who were put to death for the witness of Jesus, and for the word of God, and those who did not give worship to the beast, or to his image, and had not his mark on their brows or on their hands; and they were living and ruling with Christ a thousand years."
31042,31042,66,Rev,啟,Revelation,啟示錄,20,5,5,5,這是頭一次的復活。其餘的死人還沒有復活，直等那一千年完了。,The rest of the dead did not come to life again till the thousand years were ended. This is the first coming back from the dead.
31043,31043,66,Rev,啟,Revelation,啟示錄,20,6,6,6,在頭一次復活有分的有福了，聖潔了！第二次的死在他們身上沒有權柄。他們必作神和基督的祭司，並要與基督一同作王一千年。,"Happy and holy is he who has a part in this first coming: over these the second death has no authority, but they will be priests of God and of Christ, and will be ruling with him a thousand years."
31044,31044,66,Rev,啟,Revelation,啟示錄,20,7,7,7,那一千年完了，撒但必從監牢裡被釋放，,"And when the thousand years are ended, Satan will be let loose out of his prison,"
31045,31045,66,Rev,啟,Revelation,啟示錄,20,8,8,8,出來要迷惑地上四方（原文是角）的列國，就是歌革和瑪各，叫他們聚集爭戰。他們的人數多如海沙。,"And will go out to put in error the nations which are in the four quarters of the earth, Gog and Magog, to get them together to the war, the number of whom is like the sands of the sea."
31046,31046,66,Rev,啟,Revelation,啟示錄,20,9,9,9,他們上來遍滿了全地，圍住聖徒的營與蒙愛的城，就有火從天降下，燒滅了他們。,"And they went up over the face of the earth, and made a circle about the tents of the saints, and the well loved town: and fire came down out of heaven for their destruction."
31047,31047,66,Rev,啟,Revelation,啟示錄,20,10,10,10,那迷惑他們的魔鬼被扔在硫磺的火湖裡，就是獸和假先知所在的地方。他們必晝夜受痛苦，直到永永遠遠。,"And the Evil One who put them in error was sent down into the sea of ever-burning fire, where the beast and the false prophet are, and their punishment will go on day and night for ever and ever."
31048,31048,66,Rev,啟,Revelation,啟示錄,20,11,11,11,我又看見一個白色的大寶座與坐在上面的；從他面前天地都逃避，再無可見之處了。,"And I saw a great white seat, and him who was seated on it, before whose face the earth and the heaven went in flight; and there was no place for them."
31049,31049,66,Rev,啟,Revelation,啟示錄,20,12,12,12,我又看見死了的人，無論大小，都站在寶座前。案卷展開了，並且另有一卷展開，就是生命冊。死了的人都憑著這些案卷所記載的，照他們所行的受審判。,"And I saw the dead, great and small, taking their places before the high seat; and the books were open, and another book was open, which is the book of life; and the dead were judged by the things which were in the books, even by their works."
31050,31050,66,Rev,啟,Revelation,啟示錄,20,13,13,13,於是海交出其中的死人；死亡和陰間也交出其中的死人；他們都照各人所行的受審判。,And the sea gave up the dead which were in it; and death and Hell gave up the dead which were in them; and they were judged every man by his works.
31051,31051,66,Rev,啟,Revelation,啟示錄,20,14,14,14,死亡和陰間也被扔在火湖裡；這火湖就是第二次的死。,"And death and Hell were put into the sea of fire. This is the second death, even the sea of fire."
31052,31052,66,Rev,啟,Revelation,啟示錄,20,15,15,15,若有人名字沒記在生命冊上，他就被扔在火湖裡。,"And if anyone's name was not in the book of life, he went down into the sea of fire."
31053,31053,66,Rev,啟,Revelation,啟示錄,21,1,1,1,我又看見一個新天新地；因為先前的天地已經過去了，海也不再有了。,And I saw a new heaven and a new earth: for the first heaven and the first earth were gone; and there was no more sea.
31054,31054,66,Rev,啟,Revelation,啟示錄,21,2,2,2,我又看見聖城新耶路撒冷由神那裡從天而降，預備好了，就如新婦妝飾整齊，等候丈夫。,"And I saw the holy town, new Jerusalem, coming down out of heaven from God, like a bride made beautiful for her husband."
31055,31055,66,Rev,啟,Revelation,啟示錄,21,3,3,3,我聽見有大聲音從寶座出來說：看哪，神的帳幕在人間。他要與人同住，他們要作他的子民。神要親自與他們同在，作他們的神。,"And there came to my ears a great voice out of the high seat, saying, See, the Tent of God is with men, and he will make his living-place with them, and they will be his people, and God himself will be with them, and be their God."
31056,31056,66,Rev,啟,Revelation,啟示錄,21,4,4,4,神要擦去他們一切的眼淚；不再有死亡，也不再有悲哀、哭號、疼痛，因為以前的事都過去了。,"And he will put an end to all their weeping; and there will be no more death, or sorrow, or crying, or pain; for the first things have come to an end."
31057,31057,66,Rev,啟,Revelation,啟示錄,21,5,5,5,坐寶座的說：看哪，我將一切都更新了！又說：你要寫上；因這些話是可信的，是真實的。,"And he who is seated on the high seat said, See, I make all things new. And he said, Put it in the book; for these words are certain and true."
31058,31058,66,Rev,啟,Revelation,啟示錄,21,6,6,6,他又對我說：都成了！我是阿拉法，我是俄梅戛；我是初，我是終。我要將生命泉的水白白賜給那口渴的人喝。,"And he said to me, It is done. I am the First and the Last, the start and the end. I will freely give of the fountain of the water of life to him who is in need."
31059,31059,66,Rev,啟,Revelation,啟示錄,21,7,7,7,得勝的，必承受這些為業：我要作他的神，他要作我的兒子。,"He who overcomes will have these things for his heritage; and I will be his God, and he will be my son."
31060,31060,66,Rev,啟,Revelation,啟示錄,21,8,8,8,惟有膽怯的、不信的、可憎的、殺人的、淫亂的、行邪術的、拜偶像的，和一切說謊話的，他們的分就在燒著硫磺的火湖裡；這是第二次的死。,"But those who are full of fear and without faith, the unclean and takers of life, those who do the sins of the flesh, and those who make use of evil powers or who give worship to images, and all those who are false, will have their part in the sea of ever-burning fire which is the second death."
31061,31061,66,Rev,啟,Revelation,啟示錄,21,9,9,9,拿著七個金碗、盛滿末後七災的七位天使中，有一位來對我說：你到這裡來，我要將新婦，就是羔羊的妻，指給你看。,"And one of the seven angels who had the seven vessels in which were the seven last punishments, came and said to me, Come here, and see the bride, the Lamb's wife."
31062,31062,66,Rev,啟,Revelation,啟示錄,21,10,10,10,我被聖靈感動，天使就帶我到一座高大的山，將那由神那裡、從天而降的聖城耶路撒冷指示我。,"And he took me away in the Spirit to a great and high mountain, and let me see the holy town Jerusalem, coming down out of heaven from God,"
31063,31063,66,Rev,啟,Revelation,啟示錄,21,11,11,11,城中有神的榮耀；城的光輝如同極貴的寶石，好像碧玉，明如水晶。,"Having the glory of God: and her light was like a stone of great price, a jasper stone, clear as glass:"
31064,31064,66,Rev,啟,Revelation,啟示錄,21,12,12,12,有高大的牆，有十二個門，門上有十二位天使；門上又寫著以色列十二個支派的名字。,"She had a wall great and high, with twelve doors, and at the doors twelve angels; and names on them, which are the names of the twelve tribes of the children of Israel."
31065,31065,66,Rev,啟,Revelation,啟示錄,21,13,13,13,東邊有三門、北邊有三門、南邊有三門、西邊有三門。,And on the east were three doors; and on the north three doors; and on the south three doors; and on the west three doors.
31066,31066,66,Rev,啟,Revelation,啟示錄,21,14,14,14,城牆有十二根基，根基上有羔羊十二使徒的名字。,"And the wall of the town had twelve bases, and on them the twelve names of the twelve Apostles of the Lamb."
31067,31067,66,Rev,啟,Revelation,啟示錄,21,15,15,15,對我說話的，拿著金葦子當尺，要量那城和城門城牆。,"And he who was talking with me had a gold measuring-rod to take the measure of the town, and of its doors, and its wall."
31068,31068,66,Rev,啟,Revelation,啟示錄,21,16,16,16,城是四方的，長寬一樣。天使用葦子量那城，共有四千里，長、寬、高都是一樣；,"And the town is square, as wide as it is long; and he took the measure of the town with the rod, one thousand and five hundred miles: it is equally long and wide and high."
31069,31069,66,Rev,啟,Revelation,啟示錄,21,17,17,17,又量了城牆，按著人的尺寸，就是天使的尺寸，共有一百四十四肘。,"And he took the measure of its wall, one hundred and forty-four cubits, after the measure of a man, that is, of an angel."
31070,31070,66,Rev,啟,Revelation,啟示錄,21,18,18,18,牆是碧玉造的；城是精金的，如同明淨的玻璃。,"And the building of its wall was of jasper, and the town was clear gold, clear as glass."
31071,31071,66,Rev,啟,Revelation,啟示錄,21,19,19,19,城牆的根基是用各樣寶石修飾的：第一根基是碧玉；第二是藍寶石；第三是綠瑪瑙；第四是綠寶石；,"The bases of the wall of the town had ornaments of all sorts of beautiful stones. The first base was jasper; the second, sapphire; the third, chalcedony; the fourth, emerald;"
31072,31072,66,Rev,啟,Revelation,啟示錄,21,20,20,20,第五是紅瑪瑙；第六是紅寶石；第七是黃璧璽；第八是水蒼玉；第九是紅璧璽；第十是翡翠；第十一是紫瑪瑙；第十二是紫晶。,"The fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, topaz; the tenth, chrysoprase; the eleventh, jacinth; the twelfth, amethyst."
31073,31073,66,Rev,啟,Revelation,啟示錄,21,21,21,21,十二個門是十二顆珍珠，每門是一顆珍珠。城內的街道是精金，好像明透的玻璃。,"And the twelve doors were twelve pearls; every door was made of one pearl; and the street of the town was clear gold, as clear as glass."
31074,31074,66,Rev,啟,Revelation,啟示錄,21,22,22,22,我未見城內有殿，因主神─全能者和羔羊為城的殿。,"And I saw no Temple there; because the Lord God, the Ruler of all, and the Lamb are its Temple."
31075,31075,66,Rev,啟,Revelation,啟示錄,21,23,23,23,那城內又不用日月光照；因有神的榮耀光照，又有羔羊為城的燈。,"And the town has no need of the sun, or of the moon, to give it light: for the glory of God did make it light, and the light of it is the Lamb."
31076,31076,66,Rev,啟,Revelation,啟示錄,21,24,24,24,列國要在城的光裡行走；地上的君王必將自己的榮耀歸與那城。,And the nations will go in its light: and the kings of the earth will take their glory into it.
31077,31077,66,Rev,啟,Revelation,啟示錄,21,25,25,25,城門白晝總不關閉，在那裡原沒有黑夜。,And the doors of it will never be shut by day (for there is no night there):
31078,31078,66,Rev,啟,Revelation,啟示錄,21,26,26,26,人必將列國的榮耀、尊貴歸與那城。,And the glory and honour of the nations will come into it:
31079,31079,66,Rev,啟,Revelation,啟示錄,21,27,27,27,凡不潔淨的，並那行可憎與虛謊之事的，總不得進那城；只有名字寫在羔羊生命冊上的才得進去。,"And nothing unclean may come into it, or anyone whose works are cursed or false; but only those whose names are in the Lamb's book of life."
31080,31080,66,Rev,啟,Revelation,啟示錄,22,1,1,1,天使又指示我在城內街道當中一道生命水的河，明亮如水晶，從神和羔羊的寶座流出來。,"And I saw a river of water of life, clear as glass, coming out of the high seat of God and of the Lamb,"
31081,31081,66,Rev,啟,Revelation,啟示錄,22,2,2,2,在河這邊與那邊有生命樹，結十二樣（或作：回）果子，每月都結果子；樹上的葉子乃為醫治萬民。,"In the middle of its street. And on this side of the river and on that was the tree of life, having twelve sorts of fruits, giving its fruit every month; and the leaves of the tree give life to the nations."
31082,31082,66,Rev,啟,Revelation,啟示錄,22,3,3,3,以後再沒有咒詛；在城裡有神和羔羊的寶座；他的僕人都要事奉他，,And there will be no more curse: and the high seat of God and of the Lamb will be there; and his servants will be worshipping him;
31083,31083,66,Rev,啟,Revelation,啟示錄,22,4,4,4,也要見他的面。他的名字必寫在他們的額上。,And they will see his face; and his name will be on their brows.
31084,31084,66,Rev,啟,Revelation,啟示錄,22,5,5,5,不再有黑夜；他們也不用燈光、日光，因為主神要光照他們。他們要作王，直到永永遠遠。,And there will be no more night; and they have no need of a light or of the shining of the sun; for the Lord God will give them light: and they will be ruling for ever and ever.
31085,31085,66,Rev,啟,Revelation,啟示錄,22,6,6,6,天使又對我說：這些話是真實可信的。主就是眾先知被感之靈的神，差遣他的使者，將那必要快成的事指示他僕人。,"And he said to me, These words are certain and true: and the Lord, the God of the spirits of the prophets, sent his angel to make clear to his servants the things which are now to come about."
31086,31086,66,Rev,啟,Revelation,啟示錄,22,7,7,7,看哪，我必快來！凡遵守這書上預言的有福了！,"See, I come quickly. A blessing on him who keeps the words of this book of the prophet."
31087,31087,66,Rev,啟,Revelation,啟示錄,22,8,8,8,這些事是我約翰所聽見、所看見的；我既聽見、看見了，就在指示我的天使腳前俯伏要拜他。,"And I, John, am he who saw these things and to whose ears they came. And when I had seen and given ear, I went down on my face to give worship at the feet of the angel who made these things clear to me."
31088,31088,66,Rev,啟,Revelation,啟示錄,22,9,9,9,他對我說：千萬不可！我與你和你的弟兄眾先知，並那些守這書上言語的人，同是作僕人的。你要敬拜神。,"And he said to me, See you do it not; I am a brother-servant with you and with your brothers the prophets, and with those who keep the words of this book: give worship to God."
31089,31089,66,Rev,啟,Revelation,啟示錄,22,10,10,10,他又對我說：不可封了這書上的預言，因為日期近了。,"And he said to me, Let not the words of this prophet's book be kept secret, because the time is near."
31090,31090,66,Rev,啟,Revelation,啟示錄,22,11,11,11,不義的，叫他仍舊不義；污穢的，叫他仍舊污穢；為義的，叫他仍舊為義；聖潔的，叫他仍舊聖潔。,Let the evil man go on in his evil: and let the unclean be still unclean: and let the upright go on in his righteousness: and let the holy be holy still.
31091,31091,66,Rev,啟,Revelation,啟示錄,22,12,12,12,看哪，我必快來！賞罰在我，要照各人所行的報應他。,"See, I come quickly; and my reward is with me, to give to every man the outcome of his works."
31092,31092,66,Rev,啟,Revelation,啟示錄,22,13,13,13,我是阿拉法，我是俄梅戛；我是首先的，我是末後的；我是初，我是終。,"I am the First and the Last, the start and the end."
31093,31093,66,Rev,啟,Revelation,啟示錄,22,14,14,14,那些洗淨自己衣服的有福了！可得權柄能到生命樹那裡，也能從門進城。,"A blessing on those whose robes are washed, so that they may have a right to the tree of life, and may go in by the doors into the town."
31094,31094,66,Rev,啟,Revelation,啟示錄,22,15,15,15,城外有那些犬類、行邪術的、淫亂的、殺人的、拜偶像的，並一切喜好說謊言、編造虛謊的。,"Outside are the dogs, and those who make use of evil powers, those who make themselves unclean, and the takers of life, and those who give worship to images, and everyone whose delight is in what is false."
31095,31095,66,Rev,啟,Revelation,啟示錄,22,16,16,16,我─耶穌差遣我的使者為眾教會將這些事向你們證明。我是大衛的根，又是他的後裔。我是明亮的晨星。,"I, Jesus, have sent my angel to give witness to you of these things in the churches. I am the root and the offspring of David, the bright and morning star."
31096,31096,66,Rev,啟,Revelation,啟示錄,22,17,17,17,聖靈和新婦都說：來！聽見的人也該說：來！口渴的人也當來；願意的，都可以白白取生命的水喝。,"And the Spirit and the bride say, Come. And let him who gives ear, say, Come. And let him who is in need come; and let everyone desiring it take of the water of life freely."
31097,31097,66,Rev,啟,Revelation,啟示錄,22,18,18,18,我向一切聽見這書上預言的作見證，若有人在這預言上加添甚麼，神必將寫在這書上的災禍加在他身上；,"For I say to every man to whose ears have come the words of this prophet's book, If any man makes an addition to them, God will put on him the punishments which are in this book:"
31098,31098,66,Rev,啟,Revelation,啟示錄,22,19,19,19,這書上的預言，若有人刪去甚麼，神必從這書上所寫的生命樹和聖城刪去他的分。,"And if any man takes away from the words of this book, God will take away from him his part in the tree of life and the holy town, even the things which are in this book."
31099,31099,66,Rev,啟,Revelation,啟示錄,22,20,20,20,證明這事的說：是了，我必快來！阿們！主耶穌阿，我願你來！,"He who gives witness to these things says, Truly, I come quickly. Even so come, Lord Jesus."
31100,31100,66,Rev,啟,Revelation,啟示錄,22,21,21,21,願主耶穌的恩惠常與眾聖徒同在。阿們！,The grace of the Lord Jesus be with the saints. So be it.
